Date;Signal 1;Signal 2;Signal 3;Signal 4;Signal 5;Signal 6;Signal 7
11/05/2009;0.595238095;0.806878307;0.682881577;0.87919271;0.786226686;32.869999;76.860001
12/05/2009;0.575396825;0.802910053;0.668992218;0.865343058;0.783357245;31.799999;77.529999
13/05/2009;0.607142857;0.801587302;0.688789192;0.852601024;0.779053085;33.650002;81.870003
14/05/2009;0.587301587;0.798941799;0.675389171;0.84094351;0.776183644;31.370001;79.379997
15/05/2009;0.567460317;0.797619048;0.662325137;0.829738222;0.774748924;33.119999;80.290001
18/05/2009;0.630952381;0.797619048;0.702380952;0.819862638;0.773314204;30.24;76.410004
19/05/2009;0.607142857;0.794973545;0.686653082;0.810427178;0.771879484;28.799999;74.400002
20/05/2009;0.575396825;0.793650794;0.666182796;0.801124173;0.769010043;29.030001;77.449997
21/05/2009;0.543650794;0.792328042;0.645470565;0.793651319;0.767575323;31.35;84.690002
22/05/2009;0.527777778;0.791005291;0.634847555;0.786131648;0.760401722;32.630001;87.279999
25/05/2009;0.488095238;0.791005291;0.652617111;0.782061828;0.764705882;32.630001;87.279999
26/05/2009;0.583333333;0.791005291;0.670386666;0.777992008;0.769010043;30.620001;91.230003
27/05/2009;0.571428571;0.78968254;0.662430079;0.770620259;0.770444763;32.360001;90.860001
28/05/2009;0.531746032;0.784391534;0.635480598;0.763511359;0.766140603;31.67;88.190002
29/05/2009;0.507936508;0.785714286;0.620497136;0.756798265;0.771879484;28.92;83.910004
01/06/2009;0.563492063;0.784391534;0.655742691;0.750453289;0.770444763;30.040001;84.230003
02/06/2009;0.496031746;0.779100529;0.61091095;0.74342886;0.764705882;29.629999;83.82
03/06/2009;0.5;0.777777778;0.613100326;0.736714758;0.763271162;31.02;84.889999
04/06/2009;0.503968254;0.775132275;0.614894179;0.729466118;0.758967001;30.18;81.260002
05/06/2009;0.48015873;0.773809524;0.599127778;0.722312514;0.767575323;29.620001;82.110001
08/06/2009;0.468253968;0.771164021;0.590659221;0.715069289;0.753228121;29.77;82.690002
09/06/2009;0.46031746;0.76984127;0.58513238;0.706555406;0.74892396;28.27;81.639999
10/06/2009;0.452380952;0.768518519;0.579601203;0.6980955;0.740315638;28.459999;86.919998
11/06/2009;0.44047619;0.765873016;0.571116369;0.689909202;0.737446198;28.110001;85.220001
12/06/2009;0.412698413;0.760582011;0.551533653;0.681289247;0.728837877;28.15;85.43
15/06/2009;0.420634921;0.756613757;0.55564611;0.673042894;0.715925395;30.809999;85.050003
16/06/2009;0.408730159;0.755291005;0.547516565;0.664124623;0.714490674;32.68;88.489998
17/06/2009;0.400793651;0.753968254;0.541971688;0.654972181;0.711621234;31.540001;86.489998
18/06/2009;0.392857143;0.752645503;0.536423309;0.645700016;0.711621234;30.030001;83.870003
19/06/2009;0.388888889;0.75;0.533118436;0.636478587;0.707317073;27.99;84.150002
22/06/2009;0.396825397;0.751322751;0.538664994;0.62733818;0.704447633;31.17;86.099998
23/06/2009;0.384920635;0.747354497;0.529812604;0.618368175;0.700143472;30.58;85.639999
24/06/2009;0.369047619;0.740740741;0.517653511;0.608908712;0.695839311;29.049999;83.959999
25/06/2009;0.373015873;0.743386243;0.52095944;0.599556621;0.710186514;26.360001;82.57
26/06/2009;0.361111111;0.736772487;0.511396001;0.590212923;0.708751793;25.93;77.599998
29/06/2009;0.349206349;0.727513228;0.501110525;0.580879609;0.692969871;25.35;79.690002
30/06/2009;0.345238095;0.724867725;0.497799382;0.571526997;0.69010043;26.35;79.599998
01/07/2009;0.341269841;0.71957672;0.493757648;0.562272072;0.68723099;26.219999;79.68
02/07/2009;0.345238095;0.722222222;0.497071752;0.55362552;0.68866571;27.950001;81.32
03/07/2009;0.313492063;0.722222222;0.494486255;0.549481057;0.68723099;27.950001;81.32
06/07/2009;0.337301587;0.722222222;0.491900758;0.545336594;0.68579627;29;83.199997
07/07/2009;0.329365079;0.714285714;0.484546874;0.536735108;0.681492109;30.85;85.629997
08/07/2009;0.321428571;0.712962963;0.479015622;0.527508741;0.681492109;31.299999;86.169998
09/07/2009;0.317460317;0.711640212;0.4760669;0.518513377;0.682926829;29.780001;82.879997
10/07/2009;0.313492063;0.705026455;0.471652321;0.509802732;0.671449067;29.02;81.419998
13/07/2009;0.321428571;0.706349206;0.477175951;0.501872403;0.675753228;26.309999;80.580002
14/07/2009;0.317460317;0.701058201;0.473109775;0.492876772;0.664275466;25.02;81.519997
15/07/2009;0.325396825;0.697089947;0.477102332;0.485001868;0.661406026;25.889999;85.639999
16/07/2009;0.317460317;0.674603175;0.465330236;0.477204932;0.628407461;25.42;83.639999
17/07/2009;0.293650794;0.671957672;0.449300004;0.468349654;0.616929699;24.34;82.489998
20/07/2009;0.301587302;0.669312169;0.453586814;0.460176049;0.612625538;24.4;80.980003
21/07/2009;0.28968254;0.66005291;0.443171966;0.451823671;0.605451937;23.870001;80.449997
22/07/2009;0.281746032;0.642857143;0.432796428;0.443443876;0.596843615;23.469999;75.300003
23/07/2009;0.277777778;0.638888889;0.4290332;0.434885503;0.595408895;23.43;72.800003
24/07/2009;0.26984127;0.625661376;0.419801251;0.425279071;0.588235294;23.09;73.010002
27/07/2009;0.265873016;0.623015873;0.416450747;0.415779566;0.566714491;24.280001;74.349998
28/07/2009;0.257936508;0.601851852;0.404525326;0.405647427;0.543758967;25.01;76.68
29/07/2009;0.253968254;0.58994709;0.398042047;0.395887086;0.533715925;25.610001;77.099998
30/07/2009;0.246031746;0.60978836;0.399694556;0.385426999;0.56384505;25.4;73.879997
31/07/2009;0.242063492;0.616402116;0.399327424;0.374675896;0.581061693;25.92;73.470001
03/08/2009;0.242063492;0.623015873;0.401424699;0.363306686;0.586800574;25.559999;72.790001
04/08/2009;0.234126984;0.621693122;0.395981138;0.351860152;0.581061693;24.889999;71.050003
05/08/2009;0.238095238;0.62037037;0.398079107;0.339578405;0.586800574;24.9;70.129997
06/08/2009;0.226190476;0.615079365;0.388876005;0.327328287;0.582496413;25.67;73.169998
07/08/2009;0.222222222;0.626984127;0.390049546;0.31552355;0.595408895;24.76;71.529999
10/08/2009;0.214285714;0.623015873;0.383776027;0.302640181;0.589670014;24.99;72.589996
11/08/2009;0.21031746;0.619047619;0.380030956;0.290002298;0.583931133;25.99;75.599998
12/08/2009;0.206349206;0.585978836;0.367032739;0.277163879;0.56384505;25.450001;81.279999
13/08/2009;0.202380952;0.568783069;0.358850958;0.26420062;0.550932568;24.709999;79.959999
14/08/2009;0.202380952;0.576719577;0.361500798;0.251876306;0.556671449;24.27;80.449997
17/08/2009;0.214285714;0.608465608;0.379256044;0.240368894;0.552367288;27.889999;84.220001
18/08/2009;0.21031746;0.583333333;0.368648424;0.229434667;0.532281205;26.18;81.110001
19/08/2009;0.198412698;0.560846561;0.35370365;0.218851212;0.50215208;26.26;76.32
20/08/2009;0.194444444;0.552910053;0.348536581;0.208771465;0.496413199;25.09;76.699997
21/08/2009;0.19047619;0.547619048;0.344264793;0.19866644;0.493543759;25.01;76.550003
24/08/2009;0.182539683;0.543650794;0.337996991;0.187735841;0.484935438;25.139999;78.470001
25/08/2009;0.174603175;0.534391534;0.329898828;0.176676915;0.480631277;24.92;77.760002
26/08/2009;0.166666667;0.527777778;0.322711926;0.164843586;0.470588235;24.950001;77.970001
27/08/2009;0.162698413;0.522486772;0.318423581;0.153052625;0.454806313;24.68;75.589996
28/08/2009;0.158730159;0.518518519;0.314595243;0.140954929;0.446197991;24.76;74.410004
31/08/2009;0.146825397;0.507936508;0.303568602;0.128956428;0.43472023;26.01;77.120003
01/09/2009;0.158730159;0.51984127;0.315059363;0.117193238;0.44045911;29.15;81
02/09/2009;0.146825397;0.513227513;0.30543022;0.105046535;0.430416069;28.9;77.07
03/09/2009;0.134920635;0.501322751;0.29394005;0.092844741;0.417503587;27.1;75.480003
04/09/2009;0.142857143;0.498677249;0.297853869;0.080207995;0.418938307;25.26;77.510002
07/09/2009;0.099206349;0.507275132;0.295986491;0.072901486;0.426111908;25.26;77.510002
08/09/2009;0.126984127;0.515873016;0.294119114;0.065594978;0.433285509;25.620001;75.690002
09/09/2009;0.123015873;0.497354497;0.285243517;0.05025797;0.417503587;24.32;76.169998
10/09/2009;0.119047619;0.482804233;0.277653629;0.034008064;0.408895265;23.549999;71.389999
11/09/2009;0.107142857;0.477513228;0.268499383;0.01591865;0.417503587;24.15;72.360001
14/09/2009;0.103174603;0.46957672;0.263235231;-0.003169257;0.391678623;23.860001;71.139999
15/09/2009;0.095238095;0.462962963;0.256023225;-0.023568318;0.387374462;23.42;72.25
16/09/2009;0.091269841;0.458994709;0.252177419;-0.045492472;0.380200861;23.690001;71.699997
17/09/2009;0.083333333;0.448412698;0.243519224;-0.068801706;0.37733142;23.65;69.360001
18/09/2009;0.079365079;0.441798942;0.238699442;-0.09426995;0.367288379;23.92;70.389999
21/09/2009;0.071428571;0.437830688;0.232445691;-0.121719445;0.362984218;24.059999;71
22/09/2009;0.067460317;0.435185185;0.229076517;-0.151399377;0.361549498;23.08;68.260002
23/09/2009;0.063492063;0.432539683;0.225707314;-0.179533644;0.357245337;23.49;68.18
24/09/2009;0.063492063;0.432539683;0.225707314;-0.208883341;0.352941176;24.950001;70.779999
25/09/2009;0.055555556;0.421957672;0.217022273;-0.239476764;0.348637016;25.610001;71.739998
28/09/2009;0.055555556;0.411375661;0.213090246;-0.272391476;0.332855093;24.879999;70.540001
29/09/2009;0.047619048;0.39021164;0.20035279;-0.306371846;0.321377331;25.190001;68.989998
30/09/2009;0.043650794;0.388888889;0.197485017;-0.341464828;0.328550933;25.610001;71.32
01/10/2009;0.047619048;0.420634921;0.211744529;-0.377182528;0.335724534;28.27;76.25
02/10/2009;0.03968254;0.421957672;0.20742743;-0.415179035;0.331420373;28.68;76.129997
05/10/2009;0.043650794;0.403439153;0.20297784;-0.456517455;0.31420373;26.84;73.559998
06/10/2009;0.043650794;0.41005291;0.205443088;-0.496824166;0.31133429;25.700001;71.5
07/10/2009;0.023809524;0.398148148;0.189082773;-0.544916061;0.31276901;24.68;71.010002
08/10/2009;0.01984127;0.394179894;0.185221154;-0.593052279;0.31276901;24.18;68.099998
09/10/2009;0.015873016;0.384920635;0.179381774;-0.641051988;0.319942611;23.120001;65.540001
12/10/2009;0.011904762;0.367724868;0.170510988;-0.687961434;0.296987088;23.01;64.970001
13/10/2009;0.027777778;0.353174603;0.174288445;-0.730780182;0.291248207;22.99;64.970001
14/10/2009;0.023809524;0.351851852;0.171433808;-0.778538237;0.281205165;22.860001;68.839996
15/10/2009;0.011904762;0.349206349;0.16338044;-0.837197848;0.272596844;21.719999;67.07
16/10/2009;0.003968254;0.33994709;0.155089033;-0.906539794;0.266857963;21.43;69.849998
19/10/2009;0.003968254;0.342592593;0.156120939;-0.993489649;0.266857963;21.49;67.760002
20/10/2009;0.003968254;0.349206349;0.158688044;-1.055546968;0.266857963;20.9;68.629997
21/10/2009;0.003968254;0.349206349;0.158688044;-1.111966486;0.281205165;22.219999;78.160004
22/10/2009;0.003968254;0.347883598;0.158176075;-1.183853372;0.272596844;20.690001;77.599998
23/10/2009;0.003968254;0.332010582;0.151976091;-1.266948957;0.255380201;22.27;79.879997
26/10/2009;0.003968254;0.326719577;0.149886547;-1.362608094;0.25107604;24.309999;82.279999
27/10/2009;0.003968254;0.333333333;0.152496701;-1.467078662;0.253945481;24.83;80.410004
28/10/2009;0.003968254;0.353174603;0.160219572;-1.558150684;0.255380201;27.91;85.43
29/10/2009;0.003968254;0.371693122;0.167278927;-1.667286573;0.256814921;24.76;78.099998
30/10/2009;0.023809524;0.441798942;0.2048471;-1.747012648;0.324246772;30.690001;89.900002
02/11/2009;0.023809524;0.423280423;0.198266467;-1.846848304;0.289813486;29.780001;91.980003
03/11/2009;0.003968254;0.416666667;0.183802408;-1.899282254;0.284074605;28.809999;90.160004
04/11/2009;0.003968254;0.416666667;0.183802408;-1.955885813;0.284074605;27.719999;85.970001
05/11/2009;0.003968254;0.417989418;0.184274692;-1.991849003;0.292682927;25.43;79.099998
06/11/2009;0.003968254;0.403439153;0.179035907;-2.030310626;0.284074605;24.190001;73.720001
09/11/2009;0.007936508;0.427248677;0.189989491;-2.064828282;0.291248207;23.15;68.830002
10/11/2009;0.007936508;0.380952381;0.173135462;-2.095196673;0.262553802;22.84;68.489998
11/11/2009;0.003968254;0.355820106;0.16123693;-2.126353227;0.241032999;23.040001;73.050003
12/11/2009;0.003968254;0.353174603;0.160219572;-2.1510208;0.245337159;24.24;80.769997
13/11/2009;0.003968254;0.330687831;0.151454769;-2.160234038;0.228120516;23.360001;80.279999
16/11/2009;0.011904762;0.354497354;0.165432488;-2.168748188;0.2482066;22.889999;83.309998
17/11/2009;0.003968254;0.334656085;0.153016599;-2.17971279;0.236728838;22.41;83.970001
18/11/2009;0.003968254;0.328042328;0.150409995;-2.178411733;0.230989957;21.629999;79.150002
19/11/2009;0.007936508;0.326719577;0.152209784;-2.176707844;0.223816356;22.629999;79.269997
20/11/2009;0.003968254;0.306878307;0.141950782;-2.184169412;0.206599713;22.190001;75.559998
23/11/2009;0.007936508;0.298941799;0.141026027;-2.190961891;0.203730273;21.16;75.839996
24/11/2009;0.003968254;0.28968254;0.13494794;-2.186004558;0.195121951;20.469999;75.050003
25/11/2009;0.003968254;0.283068783;0.13222422;-2.179415825;0.192252511;20.48;73.910004
26/11/2009;0.003968254;0.294312169;0.141411595;-2.17132508;0.193687231;20.48;73.910004
27/11/2009;0.01984127;0.305555556;0.150598969;-2.163234335;0.195121951;24.74;83.239998
30/11/2009;0.007936508;0.325396825;0.151684193;-2.144579787;0.212338594;24.51;81.580002
01/12/2009;0.015873016;0.318783069;0.153666015;-2.129474568;0.205164993;21.92;80.739998
02/12/2009;0.003968254;0.292328042;0.136032744;-2.114368927;0.190817791;21.120001;78.260002
03/12/2009;0.003968254;0.284391534;0.132770297;-2.099462059;0.183644189;22.459999;78.519997
04/12/2009;0.003968254;0.306878307;0.141950782;-2.08655632;0.209469154;21.25;77.18
07/12/2009;0.003968254;0.288359788;0.134404532;-2.075220965;0.195121951;22.1;77.75
08/12/2009;0.007936508;0.279100529;0.132853525;-2.064673321;0.182209469;23.690001;79.57
09/12/2009;0.003968254;0.277777778;0.130033283;-2.053193699;0.180774749;22.66;84.93
10/12/2009;0.003968254;0.263227513;0.123954072;-2.041917559;0.173601148;22.32;84.559998
11/12/2009;0.003968254;0.260582011;0.122840322;-2.033365308;0.172166428;21.59;82.870003
14/12/2009;0.003968254;0.256613757;0.121164877;-2.024536688;0.167862267;21.15;81.639999
15/12/2009;0.003968254;0.255291005;0.120605115;-2.018010109;0.167862267;21.49;80.989998
16/12/2009;0.003968254;0.25;0.118359699;-2.016614196;0.163558106;20.540001;82.050003
17/12/2009;0.003968254;0.256613757;0.121164877;-2.015400148;0.190817791;22.51;83.559998
18/12/2009;0.003968254;0.248677249;0.117796759;-2.019386156;0.173601148;21.68;81.75
21/12/2009;0.003968254;0.247354497;0.117233187;-2.020659048;0.192252511;20.49;79.620003
22/12/2009;0.003968254;0.240740741;0.114405888;-2.032012688;0.18507891;19.540001;71.449997
23/12/2009;0.003968254;0.235449735;0.112132795;-2.043011739;0.173601148;19.709999;69.809998
24/12/2009;0.003968254;0.216931217;0.104099348;-2.052862207;0.152080344;19.469999;68.809998
25/12/2009;0.043650794;0.213624339;0.104845762;-2.054773039;0.147776184;19.469999;68.809998
28/12/2009;0.011904762;0.21031746;0.105592176;-2.056683871;0.143472023;19.93;69.889999
29/12/2009;0.003968254;0.205026455;0.098872324;-2.060327621;0.137733142;20.01;69.099998
30/12/2009;0.003968254;0.202380952;0.09770421;-2.066786561;0.137733142;19.959999;70.360001
31/12/2009;0.011904762;0.201058201;0.101490067;-2.069701407;0.131994261;21.68;74.989998
01/01/2010;0.083333333;0.203042328;0.106729411;-2.068509718;0.136298422;21.68;74.989998
04/01/2010;0.027777778;0.205026455;0.111968754;-2.067318029;0.140602582;20.040001;73.300003
05/01/2010;0.003968254;0.19973545;0.096533733;-2.066533684;0.139167862;19.35;70.360001
06/01/2010;0.003968254;0.201058201;0.097119267;-2.062926315;0.142037303;19.16;67.650002
07/01/2010;0.003968254;0.195767196;0.094773608;-2.05894037;0.139167862;19.059999;67.150002
08/01/2010;0.003968254;0.193121693;0.093597264;-2.058466934;0.12482066;18.129999;65.709999
11/01/2010;0.003968254;0.193121693;0.093597264;-2.055998528;0.143472023;17.549999;64.870003
12/01/2010;0.003968254;0.194444444;0.094185728;-2.053649898;0.143472023;18.25;70.419998
13/01/2010;0.007936508;0.194444444;0.096365747;-2.048701175;0.136298422;17.85;75.529999
14/01/2010;0.01984127;0.189153439;0.100504786;-2.039983835;0.131994261;17.629999;74.519997
15/01/2010;0.01984127;0.186507937;0.099311243;-2.030696169;0.120516499;17.91;74.269997
18/01/2010;0.005952381;0.185185185;0.100866058;-2.025617599;0.117647059;17.91;74.269997
19/01/2010;0.027777778;0.183862434;0.102420874;-2.020539028;0.114777618;17.58;73.5
20/01/2010;0.031746032;0.183862434;0.104568184;-2.010628476;0.114777618;18.68;80.360001
21/01/2010;0.015873016;0.185185185;0.096554068;-2.001237309;0.110473458;22.27;88.82
22/01/2010;0.011904762;0.186507937;0.094985763;-1.992302447;0.110473458;27.309999;100.059998
25/01/2010;0.007936508;0.178571429;0.089248972;-1.983960255;0.104734577;25.41;90.580002
26/01/2010;0.027777778;0.175925926;0.098802428;-1.977535046;0.104734577;24.549999;90.040001
27/01/2010;0.023809524;0.174603175;0.096056483;-1.968457856;0.101865136;23.139999;85.860001
28/01/2010;0.003968254;0.174603175;0.085298093;-1.960267478;0.106169297;23.73;87.910004
29/01/2010;0.003968254;0.174603175;0.085298093;-1.953226509;0.106169297;24.620001;89
01/02/2010;0.003968254;0.169312169;0.082906354;-1.942727366;0.098995696;22.59;83.730003
02/02/2010;0.003968254;0.167989418;0.08230701;-1.931338628;0.098995696;21.48;80.980003
03/02/2010;0.003968254;0.173280423;0.084701006;-1.919814196;0.107604017;21.6;80.550003
04/02/2010;0.027777778;0.194444444;0.107213407;-1.902159421;0.113342898;26.08;91.419998
05/02/2010;0.01984127;0.208994709;0.109382095;-1.890672416;0.116212339;26.110001;88.220001
08/02/2010;0.01984127;0.207671958;0.108794394;-1.880057715;0.114777618;26.51;90.010002
09/02/2010;0.023809524;0.205026455;0.109794748;-1.869588513;0.12195122;26;88.800003
10/02/2010;0.027777778;0.197089947;0.108405753;-1.861705021;0.110473458;25.4;92.18
11/02/2010;0.031746032;0.193121693;0.10877378;-1.851354459;0.110473458;23.959999;89.589996
12/02/2010;0.027777778;0.178571429;0.100010848;-1.841050439;0.098995696;22.73;88.160004
15/02/2010;0.015873016;0.181878307;0.098282458;-1.835796416;0.099713056;22.73;88.160004
16/02/2010;0.015873016;0.185185185;0.096554068;-1.830542393;0.100430416;22.25;81.769997
17/02/2010;0.011904762;0.17989418;0.092006125;-1.821985907;0.097560976;21.719999;80.290001
18/02/2010;0.011904762;0.169312169;0.087209095;-1.812555471;0.086083214;20.629999;79.199997
19/02/2010;0.011904762;0.174603175;0.089612138;-1.800197017;0.101865136;20.02;77.970001
22/02/2010;0.007936508;0.173280423;0.086858382;-1.785569975;0.107604017;19.940001;75.440002
23/02/2010;0.023809524;0.182539683;0.099669723;-1.769513333;0.114777618;21.370001;77.82
24/02/2010;0.007936508;0.175925926;0.088054812;-1.753417795;0.107604017;20.27;75.93
25/02/2010;0.003968254;0.166666667;0.081707105;-1.737088813;0.097560976;20.1;75.300003
26/02/2010;0.003968254;0.16005291;0.078699193;-1.730596662;0.091822095;19.5;73.129997
01/03/2010;0.003968254;0.157407407;0.077492137;-1.723800272;0.094691535;19.26;73.239998
02/03/2010;0.003968254;0.148148148;0.073250083;-1.718310956;0.080344333;19.059999;73.43
03/03/2010;0.003968254;0.141534392;0.070203667;-1.713511987;0.076040172;18.83;72.610001
04/03/2010;0.003968254;0.136243386;0.067756811;-1.711053688;0.06456241;18.719999;70.510002
05/03/2010;0.007936508;0.133597884;0.068645449;-1.708901015;0.06169297;17.42;71.059998
08/03/2010;0.003968254;0.12962963;0.064686197;-1.70641519;0.058823529;17.790001;70.900002
09/03/2010;0.003968254;0.12037037;0.060365091;-1.703723372;0.055954089;17.92;71.489998
10/03/2010;0.003968254;0.115079365;0.057884357;-1.702034298;0.053084648;18.57;76.199997
11/03/2010;0.007936508;0.111111111;0.058110031;-1.699137943;0.047345768;18.059999;76.160004
12/03/2010;0.003968254;0.108465608;0.054771771;-1.700013183;0.045911047;17.58;73.739998
15/03/2010;0.003968254;0.108465608;0.054771771;-1.701504271;0.041606887;18;75.220001
16/03/2010;0.003968254;0.108465608;0.054771771;-1.704779418;0.038737446;17.690001;76.410004
17/03/2010;0.003968254;0.103174603;0.052272446;-1.707045514;0.025824964;16.91;73.160004
18/03/2010;0.003968254;0.101851852;0.051646338;-1.708672038;0.020086083;16.620001;76.459999
19/03/2010;0.003968254;0.095238095;0.048508186;-1.710151092;0.007173601;16.969999;76.68
22/03/2010;0.003968254;0.088624339;0.04535744;-1.709651695;0.00143472;16.870001;77.75
23/03/2010;0.003968254;0.082010582;0.042194224;-1.707255944;0.00143472;16.35;78.309998
24/03/2010;0.003968254;0.107142857;0.054147708;-1.704339234;0.025824964;17.549999;80.68
25/03/2010;0.003968254;0.104497354;0.052898045;-1.703486811;0.027259684;18.4;83.82
26/03/2010;0.003968254;0.096560847;0.049136828;-1.704525747;0.017216643;17.77;81.559998
29/03/2010;0.003968254;0.099206349;0.050392597;-1.705239133;0.015781923;17.59;78.75
30/03/2010;0.003968254;0.083333333;0.042827859;-1.705341682;0.011477762;17.129999;76.910004
31/03/2010;0.003968254;0.084656085;0.043460999;-1.705620043;0.011477762;17.59;77.489998
01/04/2010;0.011904762;0.075396825;0.043124034;-1.70593428;0.005738881;17.469999;78.290001
02/04/2010;0.035714286;0.083994709;0.045186713;-1.704562049;0.009325681;17.469999;78.290001
05/04/2010;0.003968254;0.092592593;0.047249392;-1.703189818;0.012912482;17.02;76.970001
06/04/2010;0.007936508;0.099206349;0.052471854;-1.699265593;0.014347202;16.23;76.82
07/04/2010;0.003968254;0.113756614;0.057262874;-1.695048344;0.025824964;16.620001;78.160004
08/04/2010;0.003968254;0.107142857;0.054147708;-1.691098919;0.018651363;16.48;77.059998
09/04/2010;0.003968254;0.093915344;0.04787904;-1.687204381;0.011477762;16.139999;78.239998
12/04/2010;0.003968254;0.083333333;0.042827859;-1.683558773;0.012912482;15.58;80.059998
13/04/2010;0.003968254;0.083333333;0.042827859;-1.67991337;0.010043042;16.200001;79.970001
14/04/2010;0.011904762;0.075396825;0.043124034;-1.676756095;0.010043042;15.59;83.309998
15/04/2010;0.003968254;0.078042328;0.04029036;-1.67524168;0.008608321;15.89;83.099998
16/04/2010;0.003968254;0.087301587;0.04472579;-1.673013577;0.005738881;18.360001;86.290001
19/04/2010;0.007936508;0.10978836;0.057485614;-1.669558573;0.008608321;17.34;81.720001
20/04/2010;0.003968254;0.096560847;0.049136828;-1.667281641;0.004304161;15.73;79.650002
21/04/2010;0.003968254;0.101851852;0.051646338;-1.667933312;0.010043042;16.32;83.889999
22/04/2010;0.003968254;0.100529101;0.051019721;-1.670596588;0.008608321;16.469999;85.760002
23/04/2010;0.003968254;0.074074074;0.038382077;-1.674796221;0.00286944;16.620001;88.139999
26/04/2010;0.003968254;0.058201058;0.030705286;-1.679253105;0.00143472;17.469999;87.529999
27/04/2010;0.01984127;0.115079365;0.066245304;-1.67979254;0.005738881;22.809999;103.230003
28/04/2010;0.015873016;0.119047619;0.066034525;-1.681077898;0.031563845;21.08;101.699997
29/04/2010;0.003968254;0.124338624;0.062220153;-1.685676716;0.041606887;18.440001;92.440002
30/04/2010;0.015873016;0.126984127;0.069768138;-1.686056847;0.045911047;22.049999;101.410004
03/05/2010;0.007936508;0.125661376;0.064944386;-1.688919958;0.047345768;20.190001;95.68
04/05/2010;0.035714286;0.134920635;0.083973459;-1.685909202;0.051649928;23.84;101.879997
05/05/2010;0.035714286;0.134920635;0.083973459;-1.684696425;0.053084648;24.91;105.589996
06/05/2010;0.063492063;0.170634921;0.115439784;-1.673716267;0.057388809;32.799999;125.360001
07/05/2010;0.075396825;0.211640212;0.140813703;-1.657613912;0.065997131;40.950001;135.380005
10/05/2010;0.162698413;0.293650794;0.225402314;-1.624112974;0.154949785;28.84;110.959999
11/05/2010;0.154761905;0.28042328;0.215073859;-1.592684621;0.143472023;28.32;113.949997
12/05/2010;0.162698413;0.261904762;0.21074132;-1.55830479;0.133428981;25.52;116.529999
13/05/2010;0.162698413;0.256613757;0.208262337;-1.521298034;0.120516499;26.68;123.169998
14/05/2010;0.178571429;0.30026455;0.236988009;-1.479946834;0.146341463;31.24;128.339996
17/05/2010;0.146825397;0.308201058;0.223310654;-1.442828087;0.147776184;30.84;120.970001
18/05/2010;0.154761905;0.306878307;0.227068852;-1.409899873;0.146341463;33.549999;135.820007
19/05/2010;0.142857143;0.351851852;0.240134913;-1.376285994;0.182209469;35.32;128.440002
20/05/2010;0.222222222;0.436507937;0.320860258;-1.326491898;0.223816356;45.790001;145.119995
21/05/2010;0.23015873;0.437830688;0.325948846;-1.277633275;0.226685796;40.099998;130.669998
24/05/2010;0.23015873;0.437830688;0.325948846;-1.226568799;0.241032999;38.32;123.870003
25/05/2010;0.222222222;0.457671958;0.32953077;-1.183843424;0.255380201;34.610001;119.360001
26/05/2010;0.198412698;0.465608466;0.318781785;-1.14373924;0.286944046;35.02;115.68
27/05/2010;0.253968254;0.490740741;0.361287091;-1.103960211;0.307030129;29.68;107.639999
28/05/2010;0.257936508;0.485449735;0.361478191;-1.064792863;0.334289813;32.07;110.129997
31/05/2010;0.273809524;0.491402116;0.366176914;-1.054318782;0.340746055;32.07;110.129997
01/06/2010;0.265873016;0.497354497;0.370875636;-1.043844702;0.347202296;35.540001;109.919998
02/06/2010;0.277777778;0.498677249;0.378337133;-1.020058494;0.357245337;30.17;98.019997
03/06/2010;0.261904762;0.489417989;0.365382568;-0.998915507;0.352941176;29.459999;95.610001
04/06/2010;0.380952381;0.521164021;0.446599671;-0.967539537;0.364418938;35.48;103.309998
07/06/2010;0.392857143;0.522486772;0.453812609;-0.937863999;0.362984218;36.57;102.760002
08/06/2010;0.373015873;0.514550265;0.439299304;-0.903696524;0.357245337;33.700001;101.790001
09/06/2010;0.349206349;0.505291005;0.421956159;-0.872554552;0.354375897;33.73;111.769997
10/06/2010;0.424603175;0.511904762;0.466465339;-0.833591903;0.361549498;30.57;108.610001
11/06/2010;0.408730159;0.498677249;0.451855618;-0.809541087;0.358680057;28.790001;103.690002
14/06/2010;0.369047619;0.493386243;0.427829394;-0.789182544;0.358680057;28.58;99.919998
15/06/2010;0.436507937;0.484126984;0.459792506;-0.76399874;0.355810617;25.870001;99
16/06/2010;0.424603175;0.458994709;0.441534141;-0.73896932;0.338593974;25.92;93.669998
17/06/2010;0.416666667;0.443121693;0.429740749;-0.710488197;0.332855093;25.049999;89.650002
18/06/2010;0.424603175;0.424603175;0.424603175;-0.691104318;0.30989957;23.950001;92.360001
21/06/2010;0.400793651;0.423280423;0.411929545;-0.672584854;0.304160689;24.879999;96.010002
22/06/2010;0.436507937;0.419312169;0.427845448;-0.654958749;0.286944046;27.049999;101.650002
23/06/2010;0.396825397;0.414021164;0.405361119;-0.639471629;0.274031564;26.91;98.93
24/06/2010;0.448412698;0.411375661;0.429593494;-0.619714601;0.275466284;29.74;103.690002
25/06/2010;0.369047619;0.406084656;0.387286224;-0.614660453;0.271162123;28.530001;97.510002
28/06/2010;0.357142857;0.395502646;0.376027902;-0.612027182;0.261119082;29;99.010002
29/06/2010;0.5;0.424603175;0.460981676;-0.597242674;0.266857963;34.130001;104
